Species,Week,Frequency,Peak Frequency,Region
Red-breasted Sapsucker,8,0,0.0015,North Okanagan
Red-breasted Sapsucker,9,0,0.0015,North Okanagan
Red-breasted Sapsucker,10,0,0.0015,North Okanagan
Red-breasted Sapsucker,11,0,0.0015,North Okanagan
Red-breasted Sapsucker,12,0,0.0015,North Okanagan
Red-breasted Sapsucker,13,0,0.0015,North Okanagan
Red-breasted Sapsucker,14,0,0.0015,North Okanagan
Red-breasted Sapsucker,15,0,0.0015,North Okanagan
Red-breasted Sapsucker,16,0,0.0015,North Okanagan
Red-breasted Sapsucker,17,0,0.0015,North Okanagan
Red-breasted Sapsucker,18,0,0.0015,North Okanagan
Red-breasted Sapsucker,19,0,0.0015,North Okanagan
Red-breasted Sapsucker,20,0,0.0015,North Okanagan
Red-breasted Sapsucker,21,0,0.0015,North Okanagan
Red-breasted Sapsucker,22,0.0012121,0.0015,North Okanagan
Red-breasted Sapsucker,23,0,0.0015,North Okanagan
Red-breasted Sapsucker,24,0,0.0015,North Okanagan
Red-breasted Sapsucker,25,0,0.0015,North Okanagan
Red-breasted Sapsucker,26,0.0015,0.0015,North Okanagan
Red-breasted Sapsucker,27,0,0.0015,North Okanagan
Red-breasted Sapsucker,28,0,0.0015,North Okanagan
Red-breasted Sapsucker,29,0,0.0015,North Okanagan
Red-breasted Sapsucker,30,0,0.0015,North Okanagan
Red-breasted Sapsucker,31,0,0.0015,North Okanagan
Red-breasted Sapsucker,32,0,0.0015,North Okanagan
Red-breasted Sapsucker,33,0,0.0015,North Okanagan
Red-breasted Sapsucker,34,0,0.0015,North Okanagan
Red-breasted Sapsucker,35,0,0.0015,North Okanagan
Red-breasted Sapsucker,36,0,0.0015,North Okanagan
Red-breasted Sapsucker,37,0,0.0015,North Okanagan
Red-breasted Sapsucker,38,0,0.0015,North Okanagan
Red-breasted Sapsucker,39,0,0.0015,North Okanagan
Red-breasted Sapsucker,40,0,0.0015,North Okanagan
Red-breasted Sapsucker,41,0,0.0015,North Okanagan
Red-breasted Sapsucker,42,0,0.0015,North Okanagan
Red-breasted Sapsucker,43,0,0.0015,North Okanagan
Red-breasted Sapsucker,44,0,0.0015,North Okanagan
Red-breasted Sapsucker,45,0,0.0015,North Okanagan
Red-breasted Sapsucker,46,0,0.0015,North Okanagan
Red-breasted Sapsucker,47,0,0.0015,North Okanagan
Red-breasted Sapsucker,48,0,0.0015,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),1,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),2,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),3,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),4,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),5,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),6,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),7,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),8,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),9,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),10,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),11,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),12,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),13,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),14,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),15,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),16,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),17,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),18,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),19,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),20,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),21,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),22,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),23,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),24,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),25,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),26,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),27,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),28,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),29,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),30,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),31,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),32,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),33,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),34,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),35,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),36,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),37,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),38,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),39,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),40,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),41,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),42,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),43,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),44,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),45,0.0013532,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),46,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),47,0,0.0013532,North Okanagan
Red-naped x Red-breasted Sapsucker (hybrid),48,0,0.0013532,North Okanagan
Red-naped/Red-breasted Sapsucker,1,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,2,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,3,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,4,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,5,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,6,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,7,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,8,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,9,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,10,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,11,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,12,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,13,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,14,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,15,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,16,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,17,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,18,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,19,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,20,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,21,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,22,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,23,0.0013004,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,24,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,25,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,26,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,27,0,0.0013004,North Okanagan
Red-naped/Red-breasted Sapsucker,28,0,0.0013004,North Okanagan
